Temperature - (Celsius), Year, Statistics, Country, ISO3
-1.0041, 1994, Dec Average, Estonia, EST
-3.446, 1995, Jan Average, Estonia, EST
-0.1813, 1995, Feb Average, Estonia, EST
0.70857, 1995, Mar Average, Estonia, EST
4.77922, 1995, Apr Average, Estonia, EST
9.90316, 1995, May Average, Estonia, EST
17.1467, 1995, Jun Average, Estonia, EST
16.2106, 1995, Jul Average, Estonia, EST
16.5041, 1995, Aug Average, Estonia, EST
11.686, 1995, Sep Average, Estonia, EST
8.65758, 1995, Oct Average, Estonia, EST
-1.0469, 1995, Nov Average, Estonia, EST
-6.9277, 1995, Dec Average, Estonia, EST
-6.6181, 1996, Jan Average, Estonia, EST
-10.04, 1996, Feb Average, Estonia, EST
-3.2661, 1996, Mar Average, Estonia, EST
4.20532, 1996, Apr Average, Estonia, EST
9.98254, 1996, May Average, Estonia, EST
13.5212, 1996, Jun Average, Estonia, EST
15.0068, 1996, Jul Average, Estonia, EST
18.1525, 1996, Aug Average, Estonia, EST
9.61531, 1996, Sep Average, Estonia, EST
7.42945, 1996, Oct Average, Estonia, EST
3.76915, 1996, Nov Average, Estonia, EST
-5.0497, 1996, Dec Average, Estonia, EST
-3.863, 1997, Jan Average, Estonia, EST
-2.5218, 1997, Feb Average, Estonia, EST
-0.5409, 1997, Mar Average, Estonia, EST
2.84999, 1997, Apr Average, Estonia, EST
8.8034, 1997, May Average, Estonia, EST
16.0255, 1997, Jun Average, Estonia, EST
18.6353, 1997, Jul Average, Estonia, EST
18.991, 1997, Aug Average, Estonia, EST
11.4349, 1997, Sep Average, Estonia, EST
4.13983, 1997, Oct Average, Estonia, EST
0.70911, 1997, Nov Average, Estonia, EST
-3.7731, 1997, Dec Average, Estonia, EST
-1.3622, 1998, Jan Average, Estonia, EST
-3.5101, 1998, Feb Average, Estonia, EST
-2.8422, 1998, Mar Average, Estonia, EST
5.03895, 1998, Apr Average, Estonia, EST
10.8778, 1998, May Average, Estonia, EST
14.7473, 1998, Jun Average, Estonia, EST
16.1071, 1998, Jul Average, Estonia, EST
14.2526, 1998, Aug Average, Estonia, EST
11.8843, 1998, Sep Average, Estonia, EST
6.29307, 1998, Oct Average, Estonia, EST
-3.7264, 1998, Nov Average, Estonia, EST
-3.0663, 1998, Dec Average, Estonia, EST
-4.8733, 1999, Jan Average, Estonia, EST
-6.1356, 1999, Feb Average, Estonia, EST
-0.2933, 1999, Mar Average, Estonia, EST
7.04951, 1999, Apr Average, Estonia, EST
8.52333, 1999, May Average, Estonia, EST
18.0903, 1999, Jun Average, Estonia, EST
18.907, 1999, Jul Average, Estonia, EST
15.8108, 1999, Aug Average, Estonia, EST
13.4977, 1999, Sep Average, Estonia, EST
7.14721, 1999, Oct Average, Estonia, EST
1.89944, 1999, Nov Average, Estonia, EST
-1.6354, 1999, Dec Average, Estonia, EST
-2.9274, 2000, Jan Average, Estonia, EST
-1.6607, 2000, Feb Average, Estonia, EST
-0.2113, 2000, Mar Average, Estonia, EST
7.96594, 2000, Apr Average, Estonia, EST
11.0008, 2000, May Average, Estonia, EST
14.0851, 2000, Jun Average, Estonia, EST
16.4806, 2000, Jul Average, Estonia, EST
15.7612, 2000, Aug Average, Estonia, EST
10.2719, 2000, Sep Average, Estonia, EST
9.08513, 2000, Oct Average, Estonia, EST
4.33724, 2000, Nov Average, Estonia, EST
0.7114, 2000, Dec Average, Estonia, EST
-1.7833, 2001, Jan Average, Estonia, EST
-5.6699, 2001, Feb Average, Estonia, EST
-2.4593, 2001, Mar Average, Estonia, EST
6.51437, 2001, Apr Average, Estonia, EST
10.3431, 2001, May Average, Estonia, EST
14.038, 2001, Jun Average, Estonia, EST
20.3433, 2001, Jul Average, Estonia, EST
16.7315, 2001, Aug Average, Estonia, EST
12.3243, 2001, Sep Average, Estonia, EST
8.43023, 2001, Oct Average, Estonia, EST
0.57292, 2001, Nov Average, Estonia, EST
-7.0092, 2001, Dec Average, Estonia, EST
-3.0615, 2002, Jan Average, Estonia, EST
-0.5382, 2002, Feb Average, Estonia, EST
0.88302, 2002, Mar Average, Estonia, EST
6.25027, 2002, Apr Average, Estonia, EST
12.8546, 2002, May Average, Estonia, EST
16.0028, 2002, Jun Average, Estonia, EST
19.2077, 2002, Jul Average, Estonia, EST
19.1163, 2002, Aug Average, Estonia, EST
11.5391, 2002, Sep Average, Estonia, EST
1.88005, 2002, Oct Average, Estonia, EST
-1.2605, 2002, Nov Average, Estonia, EST
-8.1621, 2002, Dec Average, Estonia, EST
-8.0782, 2003, Jan Average, Estonia, EST
-5.9226, 2003, Feb Average, Estonia, EST
-0.8335, 2003, Mar Average, Estonia, EST
3.2033, 2003, Apr Average, Estonia, EST
10.9611, 2003, May Average, Estonia, EST
13.433, 2003, Jun Average, Estonia, EST
20.3495, 2003, Jul Average, Estonia, EST
16.5364, 2003, Aug Average, Estonia, EST
12.2265, 2003, Sep Average, Estonia, EST
4.52054, 2003, Oct Average, Estonia, EST
2.94733, 2003, Nov Average, Estonia, EST
-0.2835, 2003, Dec Average, Estonia, EST
-6.8628, 2004, Jan Average, Estonia, EST
-4.2004, 2004, Feb Average, Estonia, EST
-0.4358, 2004, Mar Average, Estonia, EST
5.87281, 2004, Apr Average, Estonia, EST
10.5338, 2004, May Average, Estonia, EST
13.1923, 2004, Jun Average, Estonia, EST
16.5649, 2004, Jul Average, Estonia, EST
17.4396, 2004, Aug Average, Estonia, EST
12.8443, 2004, Sep Average, Estonia, EST
6.58257, 2004, Oct Average, Estonia, EST
0.30737, 2004, Nov Average, Estonia, EST
0.0074, 2004, Dec Average, Estonia, EST
-1.4375, 2005, Jan Average, Estonia, EST
-5.7081, 2005, Feb Average, Estonia, EST
-5.5485, 2005, Mar Average, Estonia, EST
5.09966, 2005, Apr Average, Estonia, EST
10.5034, 2005, May Average, Estonia, EST
14.0107, 2005, Jun Average, Estonia, EST
18.5759, 2005, Jul Average, Estonia, EST
16.4954, 2005, Aug Average, Estonia, EST
13.0806, 2005, Sep Average, Estonia, EST
7.58632, 2005, Oct Average, Estonia, EST
3.35633, 2005, Nov Average, Estonia, EST
-3.3694, 2005, Dec Average, Estonia, EST
-5.3066, 2006, Jan Average, Estonia, EST
-8.3304, 2006, Feb Average, Estonia, EST
-5.3259, 2006, Mar Average, Estonia, EST
4.99632, 2006, Apr Average, Estonia, EST
10.9188, 2006, May Average, Estonia, EST
15.6583, 2006, Jun Average, Estonia, EST
18.9512, 2006, Jul Average, Estonia, EST
18.0509, 2006, Aug Average, Estonia, EST
14.1298, 2006, Sep Average, Estonia, EST
8.51223, 2006, Oct Average, Estonia, EST
2.59246, 2006, Nov Average, Estonia, EST
3.33147, 2006, Dec Average, Estonia, EST
-1.773, 2007, Jan Average, Estonia, EST
-9.174, 2007, Feb Average, Estonia, EST
3.22686, 2007, Mar Average, Estonia, EST
5.55256, 2007, Apr Average, Estonia, EST
11.4222, 2007, May Average, Estonia, EST
15.6068, 2007, Jun Average, Estonia, EST
16.8193, 2007, Jul Average, Estonia, EST
17.8429, 2007, Aug Average, Estonia, EST
11.6547, 2007, Sep Average, Estonia, EST
6.98167, 2007, Oct Average, Estonia, EST
0.51947, 2007, Nov Average, Estonia, EST
1.13703, 2007, Dec Average, Estonia, EST
-1.1389, 2008, Jan Average, Estonia, EST
0.56414, 2008, Feb Average, Estonia, EST
0.32233, 2008, Mar Average, Estonia, EST
7.0854, 2008, Apr Average, Estonia, EST
10.9621, 2008, May Average, Estonia, EST
14.4195, 2008, Jun Average, Estonia, EST
17.0529, 2008, Jul Average, Estonia, EST
15.8604, 2008, Aug Average, Estonia, EST
10.5026, 2008, Sep Average, Estonia, EST
8.70723, 2008, Oct Average, Estonia, EST
2.75876, 2008, Nov Average, Estonia, EST
-0.1194, 2008, Dec Average, Estonia, EST
-3.4022, 2009, Jan Average, Estonia, EST
-4.5474, 2009, Feb Average, Estonia, EST
-1.0336, 2009, Mar Average, Estonia, EST
5.85997, 2009, Apr Average, Estonia, EST
11.4888, 2009, May Average, Estonia, EST
13.8297, 2009, Jun Average, Estonia, EST
17.1504, 2009, Jul Average, Estonia, EST
16.4367, 2009, Aug Average, Estonia, EST
13.5298, 2009, Sep Average, Estonia, EST
4.46119, 2009, Oct Average, Estonia, EST
2.82349, 2009, Nov Average, Estonia, EST
-4.5334, 2009, Dec Average, Estonia, EST
-11.876, 2010, Jan Average, Estonia, EST
-7.9055, 2010, Feb Average, Estonia, EST
-1.934, 2010, Mar Average, Estonia, EST
5.63594, 2010, Apr Average, Estonia, EST
12.0655, 2010, May Average, Estonia, EST
14.4362, 2010, Jun Average, Estonia, EST
21.1702, 2010, Jul Average, Estonia, EST
18.29, 2010, Aug Average, Estonia, EST
11.7954, 2010, Sep Average, Estonia, EST
5.10284, 2010, Oct Average, Estonia, EST
-0.0133, 2010, Nov Average, Estonia, EST
-8.0857, 2010, Dec Average, Estonia, EST
-4.6837, 2011, Jan Average, Estonia, EST
-9.9939, 2011, Feb Average, Estonia, EST
-1.2778, 2011, Mar Average, Estonia, EST
6.3923, 2011, Apr Average, Estonia, EST
10.8822, 2011, May Average, Estonia, EST
17.0266, 2011, Jun Average, Estonia, EST
20.2123, 2011, Jul Average, Estonia, EST
16.9343, 2011, Aug Average, Estonia, EST
13.2939, 2011, Sep Average, Estonia, EST
7.92799, 2011, Oct Average, Estonia, EST
4.14268, 2011, Nov Average, Estonia, EST
1.70143, 2011, Dec Average, Estonia, EST
-4.6267, 2012, Jan Average, Estonia, EST
-8.6505, 2012, Feb Average, Estonia, EST
0.20845, 2012, Mar Average, Estonia, EST
5.10923, 2012, Apr Average, Estonia, EST
11.585, 2012, May Average, Estonia, EST
13.5869, 2012, Jun Average, Estonia, EST
17.9233, 2012, Jul Average, Estonia, EST
15.7719, 2012, Aug Average, Estonia, EST
12.5551, 2012, Sep Average, Estonia, EST
6.39676, 2012, Oct Average, Estonia, EST
3.36185, 2012, Nov Average, Estonia, EST
-6.5566, 2012, Dec Average, Estonia, EST
-5.9147, 2013, Jan Average, Estonia, EST
-2.6843, 2013, Feb Average, Estonia, EST
-5.9984, 2013, Mar Average, Estonia, EST
3.67085, 2013, Apr Average, Estonia, EST
13.579, 2013, May Average, Estonia, EST
17.5754, 2013, Jun Average, Estonia, EST
17.7808, 2013, Jul Average, Estonia, EST
17.2878, 2013, Aug Average, Estonia, EST
12.1303, 2013, Sep Average, Estonia, EST
7.46314, 2013, Oct Average, Estonia, EST
4.17648, 2013, Nov Average, Estonia, EST
1.44406, 2013, Dec Average, Estonia, EST
-7.2282, 2014, Jan Average, Estonia, EST
-0.3969, 2014, Feb Average, Estonia, EST
2.14748, 2014, Mar Average, Estonia, EST
6.59288, 2014, Apr Average, Estonia, EST
11.3885, 2014, May Average, Estonia, EST
13.3495, 2014, Jun Average, Estonia, EST
19.7574, 2014, Jul Average, Estonia, EST
17.5486, 2014, Aug Average, Estonia, EST
12.7322, 2014, Sep Average, Estonia, EST
6.17202, 2014, Oct Average, Estonia, EST
1.97254, 2014, Nov Average, Estonia, EST
-1.0523, 2014, Dec Average, Estonia, EST
-2.0564, 2015, Jan Average, Estonia, EST
-0.6843, 2015, Feb Average, Estonia, EST
2.30311, 2015, Mar Average, Estonia, EST
5.58101, 2015, Apr Average, Estonia, EST
10.4159, 2015, May Average, Estonia, EST
14.0373, 2015, Jun Average, Estonia, EST
15.8196, 2015, Jul Average, Estonia, EST
17.6881, 2015, Aug Average, Estonia, EST
13.2984, 2015, Sep Average, Estonia, EST
5.78945, 2015, Oct Average, Estonia, EST
4.16081, 2015, Nov Average, Estonia, EST
1.86728, 2015, Dec Average, Estonia, EST
-8.9187, 2016, Jan Average, Estonia, EST
-0.463, 2016, Feb Average, Estonia, EST
0.48438, 2016, Mar Average, Estonia, EST
5.84031, 2016, Apr Average, Estonia, EST
13.6057, 2016, May Average, Estonia, EST
15.7449, 2016, Jun Average, Estonia, EST
17.8926, 2016, Jul Average, Estonia, EST
16.4023, 2016, Aug Average, Estonia, EST
13.0682, 2016, Sep Average, Estonia, EST
4.98787, 2016, Oct Average, Estonia, EST
-0.1675, 2016, Nov Average, Estonia, EST
-0.4854, 2016, Dec Average, Estonia, EST
-8.8035, 1991, Jan Average, Finland, FIN
-12.073, 1991, Feb Average, Finland, FIN
-5.6405, 1991, Mar Average, Finland, FIN
1.24039, 1991, Apr Average, Finland, FIN
5.42192, 1991, May Average, Finland, FIN
11.6678, 1991, Jun Average, Finland, FIN
15.5445, 1991, Jul Average, Finland, FIN
14.617, 1991, Aug Average, Finland, FIN
7.02963, 1991, Sep Average, Finland, FIN
3.10793, 1991, Oct Average, Finland, FIN
-0.8857, 1991, Nov Average, Finland, FIN
-5.3307, 1991, Dec Average, Finland, FIN
-6.3412, 1992, Jan Average, Finland, FIN
-5.5042, 1992, Feb Average, Finland, FIN
-1.9769, 1992, Mar Average, Finland, FIN
-1.7846, 1992, Apr Average, Finland, FIN
8.84925, 1992, May Average, Finland, FIN
14.3165, 1992, Jun Average, Finland, FIN
13.8519, 1992, Jul Average, Finland, FIN
12.0862, 1992, Aug Average, Finland, FIN
10.0137, 1992, Sep Average, Finland, FIN
-3.1102, 1992, Oct Average, Finland, FIN
-6.4746, 1992, Nov Average, Finland, FIN
-3.0129, 1992, Dec Average, Finland, FIN
-6.9045, 1993, Jan Average, Finland, FIN
-6.8484, 1993, Feb Average, Finland, FIN
-3.9885, 1993, Mar Average, Finland, FIN
0.04516, 1993, Apr Average, Finland, FIN
9.06971, 1993, May Average, Finland, FIN
9.84696, 1993, Jun Average, Finland, FIN
15.136, 1993, Jul Average, Finland, FIN
12.4412, 1993, Aug Average, Finland, FIN
4.60713, 1993, Sep Average, Finland, FIN
-0.0754, 1993, Oct Average, Finland, FIN
-5.4129, 1993, Nov Average, Finland, FIN
-8.3545, 1993, Dec Average, Finland, FIN
-11.759, 1994, Jan Average, Finland, FIN
-15.212, 1994, Feb Average, Finland, FIN
-5.7068, 1994, Mar Average, Finland, FIN
2.64321, 1994, Apr Average, Finland, FIN
5.70409, 1994, May Average, Finland, FIN
11.84, 1994, Jun Average, Finland, FIN
16.8134, 1994, Jul Average, Finland, FIN
13.9136, 1994, Aug Average, Finland, FIN
8.09122, 1994, Sep Average, Finland, FIN
1.74568, 1994, Oct Average, Finland, FIN
-4.5658, 1994, Nov Average, Finland, FIN
-4.2468, 1994, Dec Average, Finland, FIN
-7.2619, 1995, Jan Average, Finland, FIN
-5.5281, 1995, Feb Average, Finland, FIN
-2.423, 1995, Mar Average, Finland, FIN
0.33367, 1995, Apr Average, Finland, FIN
6.31032, 1995, May Average, Finland, FIN
14.6796, 1995, Jun Average, Finland, FIN
13.8929, 1995, Jul Average, Finland, FIN
13.4441, 1995, Aug Average, Finland, FIN
8.31153, 1995, Sep Average, Finland, FIN
3.7969, 1995, Oct Average, Finland, FIN
-6.8058, 1995, Nov Average, Finland, FIN
-12.387, 1995, Dec Average, Finland, FIN
-8.2271, 1996, Jan Average, Finland, FIN
-13.667, 1996, Feb Average, Finland, FIN
-5.5927, 1996, Mar Average, Finland, FIN
-0.0731, 1996, Apr Average, Finland, FIN
5.42334, 1996, May Average, Finland, FIN
11.7835, 1996, Jun Average, Finland, FIN
13.6678, 1996, Jul Average, Finland, FIN
15.734, 1996, Aug Average, Finland, FIN
7.165, 1996, Sep Average, Finland, FIN
3.7559, 1996, Oct Average, Finland, FIN
-1.7737, 1996, Nov Average, Finland, FIN
-9.9628, 1996, Dec Average, Finland, FIN
-9.729, 1997, Jan Average, Finland, FIN
-8.6542, 1997, Feb Average, Finland, FIN
-4.3424, 1997, Mar Average, Finland, FIN
-2.1343, 1997, Apr Average, Finland, FIN
5.4524, 1997, May Average, Finland, FIN
14.0284, 1997, Jun Average, Finland, FIN
17.2428, 1997, Jul Average, Finland, FIN
15.7138, 1997, Aug Average, Finland, FIN
9.08228, 1997, Sep Average, Finland, FIN
0.48802, 1997, Oct Average, Finland, FIN
-4.4428, 1997, Nov Average, Finland, FIN
-7.657, 1997, Dec Average, Finland, FIN
-7.8961, 1998, Jan Average, Finland, FIN
-12.908, 1998, Feb Average, Finland, FIN
-8.0254, 1998, Mar Average, Finland, FIN
-1.1548, 1998, Apr Average, Finland, FIN
6.5617, 1998, May Average, Finland, FIN
12.0049, 1998, Jun Average, Finland, FIN
15.6066, 1998, Jul Average, Finland, FIN
12.2165, 1998, Aug Average, Finland, FIN
8.639, 1998, Sep Average, Finland, FIN
2.78778, 1998, Oct Average, Finland, FIN
-6.8081, 1998, Nov Average, Finland, FIN
-8.0006, 1998, Dec Average, Finland, FIN
-12.968, 1999, Jan Average, Finland, FIN
-11.559, 1999, Feb Average, Finland, FIN
-4.6956, 1999, Mar Average, Finland, FIN
2.45312, 1999, Apr Average, Finland, FIN
5.11374, 1999, May Average, Finland, FIN
15.7057, 1999, Jun Average, Finland, FIN
16.0462, 1999, Jul Average, Finland, FIN
12.2027, 1999, Aug Average, Finland, FIN
10.0684, 1999, Sep Average, Finland, FIN
3.85285, 1999, Oct Average, Finland, FIN
-1.3069, 1999, Nov Average, Finland, FIN
-8.9962, 1999, Dec Average, Finland, FIN
-8.0935, 2000, Jan Average, Finland, FIN
-7.4699, 2000, Feb Average, Finland, FIN
-4.4096, 2000, Mar Average, Finland, FIN
1.97864, 2000, Apr Average, Finland, FIN
7.99298, 2000, May Average, Finland, FIN
12.5501, 2000, Jun Average, Finland, FIN
15.8094, 2000, Jul Average, Finland, FIN
13.321, 2000, Aug Average, Finland, FIN
8.07215, 2000, Sep Average, Finland, FIN
5.84015, 2000, Oct Average, Finland, FIN
-0.0483, 2000, Nov Average, Finland, FIN
-5.4926, 2000, Dec Average, Finland, FIN
-5.9744, 2001, Jan Average, Finland, FIN
-12.21, 2001, Feb Average, Finland, FIN
-8.6786, 2001, Mar Average, Finland, FIN
1.88523, 2001, Apr Average, Finland, FIN
6.3414, 2001, May Average, Finland, FIN
13.5586, 2001, Jun Average, Finland, FIN
17.1032, 2001, Jul Average, Finland, FIN
13.6551, 2001, Aug Average, Finland, FIN
9.84682, 2001, Sep Average, Finland, FIN
3.42527, 2001, Oct Average, Finland, FIN
-4.5906, 2001, Nov Average, Finland, FIN
-11.452, 2001, Dec Average, Finland, FIN
-9.9643, 2002, Jan Average, Finland, FIN
-6.2154, 2002, Feb Average, Finland, FIN
-4.4583, 2002, Mar Average, Finland, FIN
2.76954, 2002, Apr Average, Finland, FIN
9.02925, 2002, May Average, Finland, FIN
14.6101, 2002, Jun Average, Finland, FIN
17.2521, 2002, Jul Average, Finland, FIN
15.7553, 2002, Aug Average, Finland, FIN
7.8855, 2002, Sep Average, Finland, FIN
-1.5062, 2002, Oct Average, Finland, FIN
-7.9035, 2002, Nov Average, Finland, FIN
-13.097, 2002, Dec Average, Finland, FIN
-16.194, 2003, Jan Average, Finland, FIN
-7.782, 2003, Feb Average, Finland, FIN
-2.9109, 2003, Mar Average, Finland, FIN
-0.0767, 2003, Apr Average, Finland, FIN
8.17107, 2003, May Average, Finland, FIN
11.4405, 2003, Jun Average, Finland, FIN
18.92, 2003, Jul Average, Finland, FIN
13.9658, 2003, Aug Average, Finland, FIN
8.9285, 2003, Sep Average, Finland, FIN
1.58899, 2003, Oct Average, Finland, FIN
-1.5685, 2003, Nov Average, Finland, FIN
-6.7515, 2003, Dec Average, Finland, FIN
-10.884, 2004, Jan Average, Finland, FIN
-9.7057, 2004, Feb Average, Finland, FIN
-4.3531, 2004, Mar Average, Finland, FIN
1.81476, 2004, Apr Average, Finland, FIN
7.47869, 2004, May Average, Finland, FIN
11.658, 2004, Jun Average, Finland, FIN
16.1594, 2004, Jul Average, Finland, FIN
14.22, 2004, Aug Average, Finland, FIN
9.70399, 2004, Sep Average, Finland, FIN
2.44368, 2004, Oct Average, Finland, FIN
-4.3193, 2004, Nov Average, Finland, FIN
-5.1543, 2004, Dec Average, Finland, FIN
-5.9989, 2005, Jan Average, Finland, FIN
-8.9717, 2005, Feb Average, Finland, FIN
-8.6729, 2005, Mar Average, Finland, FIN
1.75788, 2005, Apr Average, Finland, FIN
6.9383, 2005, May Average, Finland, FIN
13.2617, 2005, Jun Average, Finland, FIN
17.2194, 2005, Jul Average, Finland, FIN
14.8077, 2005, Aug Average, Finland, FIN
9.65796, 2005, Sep Average, Finland, FIN
4.39081, 2005, Oct Average, Finland, FIN
0.69542, 2005, Nov Average, Finland, FIN
-8.1207, 2005, Dec Average, Finland, FIN
-8.6471, 2006, Jan Average, Finland, FIN
-12.614, 2006, Feb Average, Finland, FIN
-10.015, 2006, Mar Average, Finland, FIN
2.11728, 2006, Apr Average, Finland, FIN
8.25229, 2006, May Average, Finland, FIN
14.1491, 2006, Jun Average, Finland, FIN
15.9766, 2006, Jul Average, Finland, FIN
16.0827, 2006, Aug Average, Finland, FIN
10.0298, 2006, Sep Average, Finland, FIN
2.46571, 2006, Oct Average, Finland, FIN
-2.8522, 2006, Nov Average, Finland, FIN
-1.883, 2006, Dec Average, Finland, FIN
-8.9003, 2007, Jan Average, Finland, FIN
-15.417, 2007, Feb Average, Finland, FIN
-0.6314, 2007, Mar Average, Finland, FIN
1.93806, 2007, Apr Average, Finland, FIN
7.63665, 2007, May Average, Finland, FIN
13.1566, 2007, Jun Average, Finland, FIN
15.3685, 2007, Jul Average, Finland, FIN
15.025, 2007, Aug Average, Finland, FIN
8.08982, 2007, Sep Average, Finland, FIN
4.60416, 2007, Oct Average, Finland, FIN
-3.4688, 2007, Nov Average, Finland, FIN
-2.1801, 2007, Dec Average, Finland, FIN
-5.8557, 2008, Jan Average, Finland, FIN
-5.3763, 2008, Feb Average, Finland, FIN
-5.232, 2008, Mar Average, Finland, FIN
1.45015, 2008, Apr Average, Finland, FIN
6.91802, 2008, May Average, Finland, FIN
12.0548, 2008, Jun Average, Finland, FIN
14.664, 2008, Jul Average, Finland, FIN
12.1048, 2008, Aug Average, Finland, FIN
7.15531, 2008, Sep Average, Finland, FIN
4.10992, 2008, Oct Average, Finland, FIN
-2.1415, 2008, Nov Average, Finland, FIN
-3.3479, 2008, Dec Average, Finland, FIN
-8.9148, 2009, Jan Average, Finland, FIN
-10.184, 2009, Feb Average, Finland, FIN
-4.9897, 2009, Mar Average, Finland, FIN
0.64985, 2009, Apr Average, Finland, FIN
9.06728, 2009, May Average, Finland, FIN
12.1267, 2009, Jun Average, Finland, FIN
15.1058, 2009, Jul Average, Finland, FIN
14.5783, 2009, Aug Average, Finland, FIN
10.2864, 2009, Sep Average, Finland, FIN
0.05616, 2009, Oct Average, Finland, FIN
-0.7413, 2009, Nov Average, Finland, FIN
-9.6843, 2009, Dec Average, Finland, FIN
-15.318, 2010, Jan Average, Finland, FIN
-13.871, 2010, Feb Average, Finland, FIN
-6.9881, 2010, Mar Average, Finland, FIN
